id,strCommunication,strOperation,strData,fTime,iOffset,iNumData,bResult
1219,Serial1,RX,y7capCofpPQ20Uq67FWzCrTuyhc9BDr5qFosP6qssbVw0WppWTEEspKxl0AMBAdDiAD71XY9Fvl0 nDG7DvoQqEiYXGcmNkXxggP,55.50531601905823,1,100,True
1220,TCP2,TX,y7capCofpPQ20Uq67FWzCrTuyhc9BDr5qFosP6qssbVw0WppWTEEspKxl0AMBAdDiAD71XY9Fvl0 nDG7DvoQqEiYXGcmNkXxggP,55.52130126953125,1,100,
1221,TCP2,RX,z8dbqDpgqQR31Vr78GXADsUvzid CEs6rGptQ7rttcWx1XqqXUFFtqLym1BNCBeEjBE82YZ Gwm1aoEH8EwpRrFjZYHdnOlYyhhQ,55.58424234390259,1,100,True
1222,Serial3,TX,z8dbqDpgqQR31Vr78GXADsUvzid CEs6rGptQ7rttcWx1XqqXUFFtqLym1BNCBeEjBE82YZ Gwm1aoEH8EwpRrFjZYHdnOlYyhhQ,55.599228858947754,1,100,
1223,Serial3,RX,A9ecrEqhrRS42Ws89HYBEtVwAjeaDFt7sHquR8suudXy2YrrYVGGurMzn2CODCfFkCF93Z0aHxn2bpFI9FxqSsGk0ZIeoPmZziiR,55.67915630340576,1,100,True
1224,TCP0,TX,A9ecrEqhrRS42Ws89HYBEtVwAjeaDFt7sHquR8suudXy2YrrYVGGurMzn2CODCfFkCF93Z0aHxn2bpFI9FxqSsGk0ZIeoPmZziiR,55.69414019584656,1,100,
1225,TCP0,RX,B fdsFrisST53Xt9 IZCFuWxBkfbEGu8tIrvS9tvveYz3ZssZWHHvsNAo3DPEDgGlDG 401bIyo3cqGJ GyrTtHl10JfpQn0AjjS,55.7550835609436,1,100,True
1226,Serial1,TX,B fdsFrisST53Xt9 IZCFuWxBkfbEGu8tIrvS9tvveYz3ZssZWHHvsNAo3DPEDgGlDG 401bIyo3cqGJ GyrTtHl10JfpQn0AjjS,55.77006959915161,1,100,
1227,Serial1,RX,CagetGsjtTU64Yu aJ0DGvXyClgcFHv9uJswT uwwfZA40tt0XIIwtOBp4EQFEhHmEHa512cJzp4drHKaHzsUuIm21KgqRo1BkkT,55.8629834651947,1,100,True
1228,TCP2,TX,CagetGsjtTU64Yu aJ0DGvXyClgcFHv9uJswT uwwfZA40tt0XIIwtOBp4EQFEhHmEHa512cJzp4drHKaHzsUuIm21KgqRo1BkkT,55.87896800041199,1,100,
1229,TCP2,RX,DbhfuHtkuUV75ZvabK1EHwYzDmhdGIw vKtxUavxxg0B51uu1YJJxuPCq5FRGFiInFIb623dKAq5esILbIAtVvJn32LhrSp2CllU,55.94190955162048,1,100,True
1230,Serial3,TX,DbhfuHtkuUV75ZvabK1EHwYzDmhdGIw vKtxUavxxg0B51uu1YJJxuPCq5FRGFiInFIb623dKAq5esILbIAtVvJn32LhrSp2CllU,55.95689582824707,1,100,
1231,Serial3,RX,EcigvIulvVW860wbcL2FIxZAEnieHJxawLuyVbwyyh1C62vv2ZKKyvQDr6GSHGjJoGJc734eLBr6ftJMcJBuWwKo43MisTq3DmmV,56.051807165145874,1,100,True
1232,TCP0,TX,EcigvIulvVW860wbcL2FIxZAEnieHJxawLuyVbwyyh1C62vv2ZKKyvQDr6GSHGjJoGJc734eLBr6ftJMcJBuWwKo43MisTq3DmmV,56.06679439544678,1,100,
1233,TCP0,RX,FdjhwJvmwWX971xcdM3GJy0BFojfIKybxMvzWcxzzi2D73ww30LLzwREs7HTIHkKpHKd845fMCs7guKNdKCvXxLp54NjtUr4EnnW,56.129735231399536,1,100,True
1234,Serial1,TX,FdjhwJvmwWX971xcdM3GJy0BFojfIKybxMvzWcxzzi2D73ww30LLzwREs7HTIHkKpHKd845fMCs7guKNdKCvXxLp54NjtUr4EnnW,56.14472198486328,1,100,
1235,Serial1,RX,GekixKwnxXY 82ydeN4HKz1CGpkgJLzcyNwAXdyAAj3E84xx41MMAxSFt8IUJIlLqILe956gNDt8hvLOeLDwYyMq65OkuVs5FooX,56.22264814376831,1,100,True
1236,TCP2,TX,GekixKwnxXY 82ydeN4HKz1CGpkgJLzcyNwAXdyAAj3E84xx41MMAxSFt8IUJIlLqILe956gNDt8hvLOeLDwYyMq65OkuVs5FooX,56.238632917404175,1,100,
1237,TCP2,RX,HfljyLxoyYZa93zefO5ILA2DHqlhKMAdzOxBYezBBk4F95yy52NNByTGu9JVKJmMrJMf 67hOEu9iwMPfMExZzNr76PlvWt6GppY,56.300575733184814,1,100,True
1238,Serial3,TX,HfljyLxoyYZa93zefO5ILA2DHqlhKMAdzOxBYezBBk4F95yy52NNByTGu9JVKJmMrJMf 67hOEu9iwMPfMExZzNr76PlvWt6GppY,56.31656074523926,1,100,
1239,Serial3,RX,IgmkzMypzZ0b 4AfgP6JMB3EIrmiLNBeAPyCZfACCl5G 6zz63OOCzUHv KWLKnNsKNga78iPFv jxNQgNFy0AOs87QmwXu7HqqZ,56.40947437286377,1,100,True
1240,TCP0,TX,IgmkzMypzZ0b 4AfgP6JMB3EIrmiLNBeAPyCZfACCl5G 6zz63OOCzUHv KWLKnNsKNga78iPFv jxNQgNFy0AOs87QmwXu7HqqZ,56.42446041107178,1,100,
1241,TCP0,RX,JhnlANzqA01ca5BghQ7KNC4FJsnjMOCfBQzD0gBDDm6Ha7AA74PPDAVIwaLXMLoOtLOhb89jQGwakyORhOGz1BPt98RnxYv8Irr0,56.48840284347534,1,100,True
1242,Serial1,TX,JhnlANzqA01ca5BghQ7KNC4FJsnjMOCfBQzD0gBDDm6Ha7AA74PPDAVIwaLXMLoOtLOhb89jQGwakyORhOGz1BPt98RnxYv8Irr0,56.504385471343994,1,100,
1243,Serial1,RX,KiomBOArB12db6ChiR8LOD5GKtokNPDgCRAE1hCEEn7Ib8BB85QQEBWJxbMYNMpPuMPic9 kRHxblzPSiPHA2CQu 9SoyZw9Jss1,56.59730339050293,1,100,True
1244,TCP2,TX,KiomBOArB12db6ChiR8LOD5GKtokNPDgCRAE1hCEEn7Ib8BB85QQEBWJxbMYNMpPuMPic9 kRHxblzPSiPHA2CQu 9SoyZw9Jss1,56.61228537559509,1,100,
1245,TCP2,RX,LjpnCPBsC23ec7DijS9MPE6HLuplOQEhDSBF2iDFFo8Jc9CC96RRFCXKycNZONqQvNQjd alSIycmAQTjQIB3DRva Tpz0x Ktt2,56.67422962188721,1,100,True
1246,Serial3,TX,LjpnCPBsC23ec7DijS9MPE6HLuplOQEhDSBF2iDFFo8Jc9CC96RRFCXKycNZONqQvNQjd alSIycmAQTjQIB3DRva Tpz0x Ktt2,56.69021487236023,1,100,
1247,Serial3,RX,MkqoDQCtD34fd8EjkT NQF7IMvqmPRFiETCG3jEGGp9Kd DD 7SSGDYLzdO0POrRwORkeabmTJzdnBRUkRJC4ESwbaUqA1yaLuu3,56.76814317703247,1,100,True
1248,TCP0,TX,MkqoDQCtD34fd8EjkT NQF7IMvqmPRFiETCG3jEGGp9Kd DD 7SSGDYLzdO0POrRwORkeabmTJzdnBRUkRJC4ESwbaUqA1yaLuu3,56.7841272354126,1,100,
1249,TCP0,RX,NlrpERDuE45ge9FklUaORG8JNwrnQSGjFUDH4kFHHq LeaEEa8TTHEZMAeP1QPsSxPSlfbcnUKAeoCSVlSKD5FTxcbVrB2zbMvv4,56.848066329956055,1,100,True
1250,Serial1,TX,NlrpERDuE45ge9FklUaORG8JNwrnQSGjFUDH4kFHHq LeaEEa8TTHEZMAeP1QPsSxPSlfbcnUKAeoCSVlSKD5FTxcbVrB2zbMvv4,56.863051891326904,1,100,
1251,Serial1,RX,OmsqFSEvF56hf GlmVbPSH9KOxsoRTHkGVEI5lGIIraMfbFFb9UUIF0NBfQ2RQtTyQTmgcdoVLBfpDTWmTLE6GUydcWsC3AcNww5,56.941978454589844,1,100,True
1252,TCP2,TX,OmsqFSEvF56hf GlmVbPSH9KOxsoRTHkGVEI5lGIIraMfbFFb9UUIF0NBfQ2RQtTyQTmgcdoVLBfpDTWmTLE6GUydcWsC3AcNww5,56.95696449279785,1,100,
1253,TCP2,RX,PntrGTFwG67igaHmnWcQTI LPytpSUIlHWFJ6mHJJsbNgcGGc VVJG1OCgR3SRuUzRUnhdepWMCgqEUXnUMF7HVzedXtD4BdOxx6,57.03589177131653,1,100,True
1254,Serial3,TX,PntrGTFwG67igaHmnWcQTI LPytpSUIlHWFJ6mHJJsbNgcGGc VVJG1OCgR3SRuUzRUnhdepWMCgqEUXnUMF7HVzedXtD4BdOxx6,57.051876068115234,1,100,
1255,Serial3,RX,QousHUGxH78jhbInoXdRUJaMQzuqTVJmIXGK7nIKKtcOhdHHdaWWKH2PDhS4TSvVASVoiefqXNDhrFVYoVNG8IWAfeYuE5CePyy7,57.12980341911316,1,100,True
1256,TCP0,TX,QousHUGxH78jhbInoXdRUJaMQzuqTVJmIXGK7nIKKtcOhdHHdaWWKH2PDhS4TSvVASVoiefqXNDhrFVYoVNG8IWAfeYuE5CePyy7,57.14578866958618,1,100,
1257,TCP0,RX,RpvtIVHyI89kicJopYeSVKbNRAvrUWKnJYHL8oJLLudPieIIebXXLI3QEiT5UTwWBTWpjfgrYOEisGWZpWOH9JXBgfZvF6DfQzz8,57.209731340408325,1,100,True
1258,Serial1,TX,RpvtIVHyI89kicJopYeSVKbNRAvrUWKnJYHL8oJLLudPieIIebXXLI3QEiT5UTwWBTWpjfgrYOEisGWZpWOH9JXBgfZvF6DfQzz8,57.22571611404419,1,100,
1259,Serial1,RX,SqwuJWIzJ9 ljdKpqZfTWLcOSBwsVXLoKZIM9pKMMveQjfJJfcYYMJ4RFjU6VUxXCUXqkghsZPFjtHX0qXPI KYChg0wG7EgRAA9,57.30364203453064,1,100,True
1260,TCP2,TX,SqwuJWIzJ9 ljdKpqZfTWLcOSBwsVXLoKZIM9pKMMveQjfJJfcYYMJ4RFjU6VUxXCUXqkghsZPFjtHX0qXPI KYChg0wG7EgRAA9,57.319626808166504,1,100,
1261,TCP2,RX,TrxvKXJAK amkeLqr0gUXMdPTCxtWYMpL0JN qLNNwfRkgKKgdZZNK5SGkV7WVyYDVYrlhit0QGkuIY1rYQJaLZDih1xH8FhSBB ,57.383567094802856,1,100,True
1262,Serial3,TX,TrxvKXJAK amkeLqr0gUXMdPTCxtWYMpL0JN qLNNwfRkgKKgdZZNK5SGkV7WVyYDVYrlhit0QGkuIY1rYQJaLZDih1xH8FhSBB ,57.3995521068573,1,100,
1263,Serial3,RX,UsywLYKBLabnlfMrs1hVYNeQUDyuXZNqM1KOarMOOxgSlhLLhe00OL6THlW8XWzZEWZsmiju1RHlvJZ2sZRKbM0Eji2yI9GiTCCa,57.491466760635376,1,100,True
1264,TCP0,TX,UsywLYKBLabnlfMrs1hVYNeQUDyuXZNqM1KOarMOOxgSlhLLhe00OL6THlW8XWzZEWZsmiju1RHlvJZ2sZRKbM0Eji2yI9GiTCCa,57.5074520111084,1,100,
1265,TCP0,RX,VtzxMZLCMbcomgNst2iWZOfRVEzvY0OrN2LPbsNPPyhTmiMMif11PM7UImX9YXA0FX0tnjkv2SImwK03t0SLcN1Fkj3zJ HjUDDb,57.57139301300049,1,100,True
1266,Serial1,TX,VtzxMZLCMbcomgNst2iWZOfRVEzvY0OrN2LPbsNPPyhTmiMMif11PM7UImX9YXA0FX0tnjkv2SImwK03t0SLcN1Fkj3zJ HjUDDb,57.58737778663635,1,100,
1267,Serial1,RX,WuAyN0MDNcdpnhOtu3jX0PgSWFAwZ1PsO3MQctOQQziUnjNNjg22QN8VJnY ZYB1GY1uoklw3TJnxL14u1TMdO2Glk4AKaIkVEEc,57.680291175842285,1,100,True
1268,TCP2,TX,WuAyN0MDNcdpnhOtu3jX0PgSWFAwZ1PsO3MQctOQQziUnjNNjg22QN8VJnY ZYB1GY1uoklw3TJnxL14u1TMdO2Glk4AKaIkVEEc,57.69627594947815,1,100,
1269,TCP2,RX,XvBzO1NEOdeqoiPuv4kY1QhTXGBx02QtP4NRduPRRAjVokOOkh33RO9WKoZa0ZC2HZ2vplmx4UKoyM25v2UNeP3Hml5BLbJlWFFd,57.759220123291016,1,100,True
1270,Serial3,TX,XvBzO1NEOdeqoiPuv4kY1QhTXGBx02QtP4NRduPRRAjVokOOkh33RO9WKoZa0ZC2HZ2vplmx4UKoyM25v2UNeP3Hml5BLbJlWFFd,57.77520275115967,1,100,
1271,Serial3,RX,YwCAP2OFPefrpjQvw5lZ2RiUYHCy13RuQ5OSevQSSBkWplPPli44SP XLp0b10D3I03wqmny5VLpzN36w3VOfQ4Inm6CMcKmXGGe,57.867117166519165,1,100,True
1272,TCP0,TX,YwCAP2OFPefrpjQvw5lZ2RiUYHCy13RuQ5OSevQSSBkWplPPli44SP XLp0b10D3I03wqmny5VLpzN36w3VOfQ4Inm6CMcKmXGGe,57.88310217857361,1,100,
1273,TCP0,RX,ZxDBQ3PGQfgsqkRwx6m03SjVZIDz24SvR6PTfwRTTClXqmQQmj55TQaYMq1c21E4J14xrnoz6WMqAO47x4WPgR5Jon7DNdLnYHHf,57.94504475593567,1,100,True
1274,Serial1,TX,ZxDBQ3PGQfgsqkRwx6m03SjVZIDz24SvR6PTfwRTTClXqmQQmj55TQaYMq1c21E4J14xrnoz6WMqAO47x4WPgR5Jon7DNdLnYHHf,57.961031913757324,1,100,
1275,Serial1,RX,0yECR4QHRghtrlSxy7n14TkW0JEA35TwS7QUgxSUUDmYrnRRnk66URbZNr2d32F5K25ysopA7XNrBP58y5XQhS6Kpo8EOeMoZIIg,58.038957595825195,1,100,True
1276,TCP2,TX,0yECR4QHRghtrlSxy7n14TkW0JEA35TwS7QUgxSUUDmYrnRRnk66URbZNr2d32F5K25ysopA7XNrBP58y5XQhS6Kpo8EOeMoZIIg,58.05494260787964,1,100,
1277,TCP2,RX,1zFDS5RIShiusmTyz8o25UlX1KFB46UxT8RVhyTVVEnZsoSSol77VSc0Os3e43G6L36ztpqB8YOsCQ69z6YRiT7Lqp9FPfNp0JJh,58.11688446998596,1,100,True
1278,Serial3,TX,1zFDS5RIShiusmTyz8o25UlX1KFB46UxT8RVhyTVVEnZsoSSol77VSc0Os3e43G6L36ztpqB8YOsCQ69z6YRiT7Lqp9FPfNp0JJh,58.132869720458984,1,100,
1279,Serial3,RX,2AGET6SJTijvtnUzA9p36VmY2LGC57VyU9SWizUWWFo0tpTTpm88WTd1Pt4f54H7M47AuqrC9ZPtDR7 A7ZSjU8Mrq GQgOq1KKi,58.21079730987549,1,100,True
1280,TCP0,TX,2AGET6SJTijvtnUzA9p36VmY2LGC57VyU9SWizUWWFo0tpTTpm88WTd1Pt4f54H7M47AuqrC9ZPtDR7 A7ZSjU8Mrq GQgOq1KKi,58.22678232192993,1,100,
1281,TCP0,RX,3BHFU7TKUjkwuoVAB q47WnZ3MHD68WzV TXjAVXXGp1uqUUqn99XUe2Qu5g65I8N58BvrsD 0QuES8aB80TkV9NsraHRhPr2LLj,58.306708335876465,1,100,True
1282,Serial1,TX,3BHFU7TKUjkwuoVAB q47WnZ3MHD68WzV TXjAVXXGp1uqUUqn99XUe2Qu5g65I8N58BvrsD 0QuES8aB80TkV9NsraHRhPr2LLj,58.32269358634949,1,100,
1283,Serial1,RX,4CIGV8ULVklxvpWBCar58Xo04NIE79XAWaUYkBWYYHq2vrVVro  YVf3Rv6h76J9O69CwstEa1RvFT9bC91UlW OtsbISiQs3MMk,58.398622274398804,1,100,True
1284,TCP2,TX,4CIGV8ULVklxvpWBCar58Xo04NIE79XAWaUYkBWYYHq2vrVVro  YVf3Rv6h76J9O69CwstEa1RvFT9bC91UlW OtsbISiQs3MMk,58.41460728645325,1,100,
1285,TCP2,RX,5DJHW9VMWlmywqXCDbs69Yp15OJF8 YBXbVZlCXZZIr3wsWWspaaZWg4Sw7i87K P7 DxtuFb2SwGU cD 2VmXaPutcJTjRt4NNl,58.47655010223389,1,100,True
1286,Serial3,TX,5DJHW9VMWlmywqXCDbs69Yp15OJF8 YBXbVZlCXZZIr3wsWWspaaZWg4Sw7i87K P7 DxtuFb2SwGU cD 2VmXaPutcJTjRt4NNl,58.491535902023315,1,100,
1287,Serial3,RX,6EKIX WNXmnzxrYDEct7 Zq26PKG9aZCYcW0mDY00Js4xtXXtqbb0Xh5Tx8j98LaQ8aEyuvGc3TxHVadEa3WnYbQvudKUkSu5OOm,58.570462226867676,1,100,True
1288,TCP0,TX,6EKIX WNXmnzxrYDEct7 Zq26PKG9aZCYcW0mDY00Js4xtXXtqbb0Xh5Tx8j98LaQ8aEyuvGc3TxHVadEa3WnYbQvudKUkSu5OOm,58.585448026657104,1,100,
1289,TCP0,RX,7FLJYaXOYnoAysZEFdu8a0r37QLH b0DZdX1nEZ11Kt5yuYYurcc1Yi6Uy9k 9MbR9bFzvwHd4UyIWbeFb4XoZcRwveLVlTv6PPn,58.64839005470276,1,100,True
1290,Serial1,TX,7FLJYaXOYnoAysZEFdu8a0r37QLH b0DZdX1nEZ11Kt5yuYYurcc1Yi6Uy9k 9MbR9bFzvwHd4UyIWbeFb4XoZcRwveLVlTv6PPn,58.66437482833862,1,100,
1291,Serial1,RX,8GMKZbYPZopBzt0FGev9b1s48RMIac1E0eY2oF022Lu6zvZZvsdd2Zj7Vz la NcS cGAwxIe5VzJXcfGc5Yp0dSxwfMWmUw7QQo,58.760289430618286,1,100,True
1292,TCP2,TX,8GMKZbYPZopBzt0FGev9b1s48RMIac1E0eY2oF022Lu6zvZZvsdd2Zj7Vz la NcS cGAwxIe5VzJXcfGc5Yp0dSxwfMWmUw7QQo,58.776273250579834,1,100,
1293,TCP2,RX,9HNL0cZQ0pqCAu1GHfw c2t59SNJbd2F1fZ3pG133Mv7Aw00wtee30k8WAambaOdTadHBxyJf6WAKYdgHd6Zq1eTyxgNXnVx8RRp,58.83721399307251,1,100,True
1294,Serial3,TX,9HNL0cZQ0pqCAu1GHfw c2t59SNJbd2F1fZ3pG133Mv7Aw00wtee30k8WAambaOdTadHBxyJf6WAKYdgHd6Zq1eTyxgNXnVx8RRp,58.85219979286194,1,100,
