id,strCommunication,strOperation,strData,fTime,iOffset,iNumData,bResult
630,Serial1,TX,YACmOMhMfmfzz9pdvVOPf DyPKhW3FvI12xHhazh 3IoGUWITyOZzaslmxmmJ1toNkUFWvcqHN1aRVWtAAxlvLNlVksYlvVSsliL,29.172667980194092,1,100,
631,Serial1,RX,ZBDnPNiNgngAA qewWPQgaEzQLiX4GwJ23yIibAia4JpHVXJUzP0AbtmnynnK2upOlVGXwdrIO2bSWXuBBymwMOmWltZmwWTtmjM,29.250782251358032,1,100,True
632,TCP0,TX,ZBDnPNiNgngAA qewWPQgaEzQLiX4GwJ23yIibAia4JpHVXJUzP0AbtmnynnK2upOlVGXwdrIO2bSWXuBBymwMOmWltZmwWTtmjM,29.26676321029663,1,100,
633,TCP0,RX,0CEoQOjOhohBBarfxXQRhbFARMjY5HxK34zJjcBjb5KqIWYKVAQ1BcunozooL3vqPmWHYxesJP3cTXYvCCznxNPnXmu0nxXUunkN,29.33070421218872,1,100,True
634,Serial1,TX,0CEoQOjOhohBBarfxXQRhbFARMjY5HxK34zJjcBjb5KqIWYKVAQ1BcunozooL3vqPmWHYxesJP3cTXYvCCznxNPnXmu0nxXUunkN,29.346688747406006,1,100,
635,Serial1,RX,1DFpRPkPipiCCbsgyYRSicGBSNkZ6IyL45AKkdCkc6LrJXZLWBR2CdvopAppM4wrQnXIZyftKQ4dUYZwDDAoyOQoYnv1oyYVvolO,29.456586837768555,1,100,True
636,TCP0,TX,1DFpRPkPipiCCbsgyYRSicGBSNkZ6IyL45AKkdCkc6LrJXZLWBR2CdvopAppM4wrQnXIZyftKQ4dUYZwDDAoyOQoYnv1oyYVvolO,29.472572088241577,1,100,
637,TCP0,RX,2EGqSQlQjqjDDcthzZSTjdHCTOl07JzM56BLleDld7MsKY0MXCS3DewpqBqqN5xsRoYJ0zguLR5eVZ0xEEBpzPRpZow2pzZWwpmP,29.53651237487793,1,100,True
638,Serial1,TX,2EGqSQlQjqjDDcthzZSTjdHCTOl07JzM56BLleDld7MsKY0MXCS3DewpqBqqN5xsRoYJ0zguLR5eVZ0xEEBpzPRpZow2pzZWwpmP,29.552497386932373,1,100,
639,Serial1,RX,3FHrTRmRkrkEEduiA0TUkeIDUPm18KAN67CMmfEme8NtLZ1NYDT4EfxqrCrrO6ytSpZK1AhvMS6fW01yFFCqAQSq0px3qA0XxqnQ,29.632423400878906,1,100,True
640,TCP0,TX,3FHrTRmRkrkEEduiA0TUkeIDUPm18KAN67CMmfEme8NtLZ1NYDT4EfxqrCrrO6ytSpZK1AhvMS6fW01yFFCqAQSq0px3qA0XxqnQ,29.648410081863403,1,100,
641,TCP0,RX,4GIsUSnSlslFFevjB1UVlfJEVQn29LBO78DNngFnf9OuM02OZEU5FgyrsDssP7zuTq0L2BiwNT7gX12zGGDrBRTr1qy4rB1YyroR,29.711459636688232,1,100,True
642,Serial1,TX,4GIsUSnSlslFFevjB1UVlfJEVQn29LBO78DNngFnf9OuM02OZEU5FgyrsDssP7zuTq0L2BiwNT7gX12zGGDrBRTr1qy4rB1YyroR,29.726444721221924,1,100,
643,Serial1,RX,5HJtVToTmtmGGfwkC2VWmgKFWRo3 MCP89EOohGog PvN13P0FV6GhzstEttQ8AvUr1M3CjxOU8hY23AHHEsCSUs2rz5sC2ZzspS,29.83634042739868,1,100,True
644,TCP0,TX,5HJtVToTmtmGGfwkC2VWmgKFWRo3 MCP89EOohGog PvN13P0FV6GhzstEttQ8AvUr1M3CjxOU8hY23AHHEsCSUs2rz5sC2ZzspS,29.85132646560669,1,100,
645,TCP0,RX,6IKuWUpUnunHHgxlD3WXnhLGXSp4aNDQ9 FPpiHphaQwO24Q1GW7HiAtuFuuR9BwVs2N4DkyPV9iZ34BIIFtDTVt3sA6tD30AtqT,29.914270401000977,1,100,True
646,Serial1,TX,6IKuWUpUnunHHgxlD3WXnhLGXSp4aNDQ9 FPpiHphaQwO24Q1GW7HiAtuFuuR9BwVs2N4DkyPV9iZ34BIIFtDTVt3sA6tD30AtqT,29.93025517463684,1,100,
647,Serial1,RX,7JLvXVqVovoIIhymE4XYoiMHYTq5bOER aGQqjIqibRxP35R2HX8IjBuvGvvS CxWt3O5ElzQW j045CJJGuEUWu4tB7uE41BurU,30.008182287216187,1,100,True
648,TCP0,TX,7JLvXVqVovoIIhymE4XYoiMHYTq5bOER aGQqjIqibRxP35R2HX8IjBuvGvvS CxWt3O5ElzQW j045CJJGuEUWu4tB7uE41BurU,30.02410888671875,1,100,
649,TCP0,RX,8KMwYWrWpwpJJiznF5YZpjNIZUr6cPFSabHRrkJrjcSyQ46S3IY9JkCvwHwwTaDyXu4P6FmARXak156DKKHvFVXv5uC8vF52CvsV,30.08605146408081,1,100,True
650,Serial1,TX,8KMwYWrWpwpJJiznF5YZpjNIZUr6cPFSabHRrkJrjcSyQ46S3IY9JkCvwHwwTaDyXu4P6FmARXak156DKKHvFVXv5uC8vF52CvsV,30.102035760879517,1,100,
651,Serial1,RX,9LNxZXsXqxqKKjAoG6Z0qkOJ0Vs7dQGTbcISslKskdTzR57T4JZ KlDwxIxxUbEzYv5Q7GnBSYbl267ELLIwGWYw6vD9wG63DwtW,30.181966304779053,1,100,True
652,TCP0,TX,9LNxZXsXqxqKKjAoG6Z0qkOJ0Vs7dQGTbcISslKskdTzR57T4JZ KlDwxIxxUbEzYv5Q7GnBSYbl267ELLIwGWYw6vD9wG63DwtW,30.197957754135132,1,100,
653,TCP0,RX, MOy0YtYryrLLkBpH701rlPK1Wt8eRHUcdJTtmLtleUAS68U5K0aLmExyJyyVcFAZw6R8HoCTZcm378FMMJxHXZx7wE xH74ExuX,30.261892080307007,1,100,True
654,Serial1,TX, MOy0YtYryrLLkBpH701rlPK1Wt8eRHUcdJTtmLtleUAS68U5K0aLmExyJyyVcFAZw6R8HoCTZcm378FMMJxHXZx7wE xH74ExuX,30.27787685394287,1,100,
655,Serial1,RX,aNPz1ZuZszsMMlCqI812smQL2Xu9fSIVdeKUunMumfVBT79V6L1bMnFyzKzzWdGB0x7S9IpDU0dn489GNNKyIY0y8xFayI85FyvY,30.357802629470825,1,100,True
656,TCP0,TX,aNPz1ZuZszsMMlCqI812smQL2Xu9fSIVdeKUunMumfVBT79V6L1bMnFyzKzzWdGB0x7S9IpDU0dn489GNNKyIY0y8xFayI85FyvY,30.373787879943848,1,100,
657,TCP0,RX,bOQA20v0tAtNNmDrJ923tnRM3Yv gTJWefLVvoNvngWCU8 W7M2cNoGzALAAXeHC1y8T JqEV1eo59 HOOLzJZ1z9yGbzJ96GzwZ,30.437728881835938,1,100,True
